wmpid,full_name,name_fec,first_name,last_name,gender_wmp,fecid_2020,fecid_2022a,fecid_2022b,fecid_2022old,fecid_changed,crp_candidate_id,dateadded_person,notes_person,wmp_notes,supcourt_2022,supcourt_former,currsen_2022,prompol,former_uspres,intl_leaders,gov2022_gencd,face_category,latino_wmp,latino_crp,race_wmp,race_crp1,race_crp2,race_crpmena
WMPID897,Tom Emmer,"EMMER, THOMAS EARL JR.",Tom,Emmer,M,H4MN06087,H4MN06087,,,0,N00035440,11/3/2020,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID1124,Tom Ferkinhoff,"FERKINHOFF, TOM",Tom,Ferkinhoff,M,H8IN06137,,,,0,N00042434,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID4815,Tom Gibbons,"GIBBONS, THOMAS R. 'TOM'",Tom,Gibbons,M,,H2AK00291,,,0,,6/28/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID1110,Tom Hanson,"HANSON, TOMMY",Tom,Hanson,M,H8IL05073,H2IL05241,,H8IL05073,1,N00030240,11/3/2020,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID444,Tom Kean,"KEAN, THOMAS H. JR.",Tom,Kean,M,H0NJ07261,H0NJ07261,,,0,N00019149,11/3/2020,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID41,Tom Lewellen,"LEWELLEN, TOM",Tom,Lewellen,M,H0AZ06092,,,,0,N00046146,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID1181,Tom Malinowski,"MALINOWSKI, TOM",Tom,Malinowski,M,H8NJ07223,H8NJ07223,,,0,N00041843,11/3/2020,,,0,0,0,0,0,0,0,,0,N,White,W,Polish,N
WMPID1051,Tom McClintock,"MCCLINTOCK, THOMAS",Tom,McClintock,M,H8CA04152,H8CA04152,,,0,N00006863,11/3/2020,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID1810,Tom Nelson,"NELSON, TOM",Tom,Nelson,M,,S0WI00247,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID945,Tom O'Halleran,"O'HALLERAN, TOM",Tom,O'halleran,M,H6AZ01199,H6AZ01199,,,0,N00037515,11/3/2020,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID1284,Tom Palzewicz,"PALZEWICZ, TOM",Tom,Palzewicz,M,H8WI05165,,,,0,N00041716,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID524,Tom Reed,"REED, TOM",Tom,Reed,M,H0NY29054,,,,0,N00030949,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID842,Tom Rice,"RICE, TOM",Tom,Rice,M,H2SC07066,H2SC07066,,,0,N00033832,11/3/2020,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID397,Tom Schmitz,"SCHMITZ, TOM",Tom,Schmitz,M,H0MO08285,,,,0,N00047402,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID298,Tom Shack,"SHACK, TOM",Tom,Shack,M,H0MA04226,,,,0,N00046540,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID5277,Tom Sherman,"SHERMAN, TOM",Tom,Sherman,M,,,,,,,12/20/2022,,,,,,,,,1,,,,,,,
WMPID1004,Tom Suozzi,"SUOZZI, THOMAS",Tom,Suozzi,M,H6NY03247,H6NY03247,,,0,N00038742,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID758,Tom Tiffany,"TIFFANY, TOM",Tom,Tiffany,M,H0WI07101,H0WI07101,,,0,N00045307,11/3/2020,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID5072,Tom Triggs,"TRIGGS, TOM",Tom,Triggs,M,,H2WA06194,,,,,8/5/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID5237,Tom Vilsack,"VILSACK, TOM",Tom,Vilsack,M,,,,,,,12/19/2022,,,,,,,0,0,0,cabinet,,,White,,,
WMPID1025,Tom Wakely,"WAKELY, TOM",Tom,Wakely,M,H6TX21228,,,,0,N00038289,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID661,Tom Watson,"WATSON, TOM",Tom,Watson,M,H0TX19068,,,,0,N00046301,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID4223,Tom Weiler,"WEILER, TOM",Tom,Weiler,M,,H2MN03104,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID4859,Tom Young,"YOUNG, TOM",Tom,Young,UNK,,H2CA14238,,,0,,6/28/2022,,,0,0,0,0,0,0,0,,,,NULL,,,
WMPID1296,Tommy Tuberville,"TUBERVILLE, TOMMY",Tommy,Tuberville,M,S0AL00230,,,,0,N00044434,11/3/2020,,,0,0,1,0,0,0,0,,,,,,,
WMPID4305,Tommy Vercetti,"VERCETTI, TOMMY",Tommy,Vercetti,UNK,,H2TX02359,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,,NULL,,,
WMPID3979,Tommy Waters,"WATERS, TOMMY",Tommy,Waters,M,,H2HI02573,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID4530,Tommy Williams,"WILLIAMS, TOMMY",Tommy,Williams,M,,S2UT00419,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID5057,Toni Jarboe Duley,"JARBOE DULEY, TONI",Toni,Jarboe Duley,F,,H2MD05577,,,,,8/5/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID1832,Toni Mua,"MUA, TONI",Toni,Mua,F,,H2MI13287,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID53,Tony Amador,"AMADOR, TONY",Tony,Amador,M,H0CA09125,,,,0,N00045951,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID777,Tony Cardenas,"CARDENAS, TONY",Tony,Cardenas,M,H2CA28113,H2CA28113,,,0,N00033373,11/3/2020,,,0,0,0,0,0,0,0,,1,Y,Hispanic/Latino,H,NULL,N
WMPID2109,Tony Cowden,"COWDEN, ANTHONY 'TONY'",Tony,Cowden,M,,H2NC04192,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID5265,Tony Evers,"EVERS, TONY",Tony,Evers,M,,,,,,,12/20/2022,,,,,,,,,1,,,,,,,
WMPID688,Tony Gonzales,"GONZALES, ERNEST ANTHONY TONY II",Tony,Gonzales,M,H0TX35015,H0TX35015,,,0,N00044592,11/3/2020,,,0,0,0,0,0,0,0,,1,Y,Hispanic/Latino,H,NULL,N
WMPID1845,Tony Marcinkewciz,"MARCINKEWCIZ, TONY I",Tony,Marcinkewciz,M,,H2MI10135,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID4486,Tony Moreno,"MORENO, TONY",Tony,Moreno,M,,H2CA39193,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID2801,Tony Rafiq Khan,"KHAN, TONY RAFIQ MR",Tony Rafiq,Khan,UNK,,H2FL04161,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,,NULL,,,
WMPID1849,Tony Rodriguez,"RODRIGUEZ, TONY",Tony,Rodriguez,M,,H2CA28170,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,1,Y,Hispanic/Latino,H,NULL,N
WMPID2102,Tony Salvatore,"SALVATORE, TONY",Tony,Salvatore,M,,H2MO02227,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID2678,Tony Soprano,"SOPRANO, TONY MR",Tony,Soprano,M,,S2NJ00502,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,,,,,
WMPID4441,Tony Vargas,"VARGAS, ANTHONY 'TONY'",Tony,Vargas,M,,H2NE02132,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,1,Y,Hispanic/Latino,H,NULL,NULL
WMPID1854,Tonya Lynn Millis,"MILLIS, TONYA LYNN",Tonya Lynn,Millis,F,,H2IN09225,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID251,Tonya Millis,"MILLIS, TONYA",Tonya,Millis,F,H0IN09153,,,,0,N00045998,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID372,Toya Woodland,"WOODLAND, TOYA",Toya,Woodland,F,H0MN05269,,,,0,N00046892,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID626,Trace Johannesen,"JOHANNESEN, TRACE",Trace,Johannesen,M,H0TX04185,,,,0,N00047025,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID419,Tracey Debruhl,"DEBRUHL, TRACEY",Tracey,Debruhl,M,H0NC11282,,,,0,N00046791,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID254,Tracey Mann,"MANN, TRACEY ROBERT",Tracey,Mann,M,H0KS01123,H0KS01123,,,0,N00030743,11/3/2020,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID3892,Traci TJ Johnson,"JOHNSON, TRACI TJ",Traci TJ,Johnson,F,,S2OH00543,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,Black,B,NULL,NULL
WMPID225,Tracy Jennings,"JENNINGS, TRACY",Tracy,Jennings,M,H0IL07159,,,,0,N00043820,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID1199,Tracy Mitrano,"MITRANO, TRACY",Tracy,Mitrano,F,H8NY23183,,,,0,N00041688,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID1874,Tracy Taylor,"TAYLOR, TRACY",Tracy,Taylor,M,,H2GA02122,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,Black,B,NULL,NULL
WMPID2853,Travis Johnson,"JOHNSON, TRAVIS E",Travis,Johnson,M,,H2MN07113,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID2750,Travis Lindberg,"LINDBERG, TRAVIS J",Travis,Lindberg,M,,H2AZ05165,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID3652,Travis R. Clark,"CLARK, TRAVIS R. MR.",Travis R.,Clark,M,,H2WI04070,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,Black,B,NULL,NULL
WMPID627,Travis Ransom,"RANSOM, TRAVIS",Travis,Ransom,M,H0TX04193,,,,0,N00047170,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID5000,Tremayne Wilson,"WILSON, TREMAYNE",Tremayne,Wilson,M,,H2AK00549,,,,,8/5/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID994,Trent Kelly,"KELLY, JOHN TRENT",Trent,Kelly,M,H6MS01131,H6MS01131,,,0,N00037003,11/3/2020,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID4971,Trevor James Ferrigno,"FERRIGNO, TREVOR JAMES MR.",Trevor James,Ferrigno,M,,H2NJ05345,,,,,8/5/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID1882,Trevor Willis,"WILLIS, TREVOR MR",Trevor,Willis,UNK,,H2PA49015,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,,NULL,,,
WMPID648,Trey Holcomb,"HOLCOMB, TREY",Trey,Holcomb,M,H0TX12261,,,,0,N00046912,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID978,Trey Hollingsworth,"HOLLINGSWORTH, TREY",Trey,Hollingsworth,M,H6IN09176,H6IN09176,,,0,N00038429,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID2970,Trey Joseph Hunt,"HUNT, TREY JOSEPH",Trey Joseph,Hunt,M,,H2TX12085,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,0,N,Black,B,W,N
WMPID2002,Tricia Flanagan,"FLANAGAN, TRICIA",Tricia,Flanagan,F,,H2NJ03233,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID3465,Tricia Staible,"STAIBLE, TRICIA",Tricia,Staible,F,,H2PA17111,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID759,Tricia Zunker,"ZUNKER, TRICIA",Tricia,Zunker,F,H0WI07135,,,,0,N00045620,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID4820,Tristan Miller,"MILLER, TRISTAN MILLER MR.",Tristan,Miller,M,,H2TX25327,,,0,,6/28/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID4047,Tristan Rader,"RADER, TRISTAN",Tristan,Rader,M,,H2OH07233,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID1207,Troy Balderson,"BALDERSON, WILLIAM TROY",Troy,Balderson,M,H8OH12180,H8OH12180,,,0,N00042194,11/3/2020,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID667,Troy Nehls,"NEHLS, TROY",Troy,Nehls,M,H0TX22302,H0TX22302,,,0,N00046067,11/3/2020,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID3568,Troy Sr. Carter,"CARTER, TROY A. SR.",Troy Sr.,Carter,M,,H2LA02149,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,0,N,Black,B,NULL,N
WMPID4659,Trudy Busch Valentine,"BUSCH VALENTINE, TRUDY",Trudy,Busch Valentine,F,,S2MO00692,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID1583,Tuan Le,"LE, TUAN A",Tuan,Le,M,,H2FL07198,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,Asian/Pacific Islander,AP,NULL,NULL
WMPID5296,Tudor Dixon,"DIXON, TUDOR",Tudor,Dixon,F,,,,,,,12/20/2022,,,,,,,,,1,,,,,,,
WMPID1908,Tuong Vi Tran,"TRAN, TUONG VI M",Tuong Vi,Tran,F,,H2PA07088,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID1610,Tyler Allcorn,"ALLCORN, TYLER",Tyler,Allcorn,M,,H2CO08103,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID4622,Tyler Cropley,"CROPLEY, TYLER",Tyler,Cropley,M,,H2AK01109,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID1833,Tyler Geffeney,"GEFFENEY, TYLER",Tyler,Geffeney,M,,H2CA52188,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID363,Tyler Kistner,"KISTNER, TYLER",Tyler,Kistner,M,H0MN02134,H0MN02134,,,0,N00046225,11/3/2020,,,0,0,0,0,0,0,0,,0,n,White,W,NULL,n
WMPID1915,Tyler Lee,"LEE, TYLER",Tyler,Lee,M,,H2NC12229,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID4774,Tyler Perkins,"PERKINS, TYLER T",Tyler,Perkins,M,,S2NV00407,,,0,,6/28/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID4459,Tyler Ray Smith,"SMITH, TYLER RAY",Tyler Ray,Smith,M,,H2TX25301,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID427,Tyler Schaeffer,"SCHAEFFER, TYLER",Tyler,Schaeffer,M,H0NE02193,,,,0,N00047010,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID2901,Tyler Steele Pressley,"PRESSLEY, TYLER STEELE",Tyler Steele,Pressley,M,,H2DE01047,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID1842,Tyron Anthony Rev Brown,"BROWN, TYRON ANTHONY REV DR",Tyron Anthony Rev,Brown,M,,H2NC03103,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID2403,Tyrrell Lev Ben-Avi,"BEN-AVI, TYRRELL LEV",Tyrrell Lev,Ben-Avi,M,,S2NY00374,H2NY13146,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID3076,Uloma Uma Ekpete,"EKPETE, ULOMA UMA DR.",Uloma Uma,Ekpete,F,,S2FL00714,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID5179,Ulysses S. Grant,"GRANT, ULYSSES",Ulysses,Grant,M,,,,,,,12/19/2022,,,,,,,1,0,0,former presidents,,,White,,,
WMPID5211,Ursula von der Leyen,"VON DER LEYEN, URSULA",Ursula,von der Leyen,F,,,,,,,12/19/2022,,,,,,,0,1,0,international leaders,,,White,,,
WMPID4464,Urvishkumar Mehta,"MEHTA, URVISHKUMAR MR",Urvishkumar,Mehta,M,,S2CA01045,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,Asian/Pacific Islander,AP,NULL,NULL
WMPID1923,Usha Jain,"JAIN, USHA DR.",Usha,Jain,F,,H2FL10325,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,Asian/Pacific Islander,AP,NULL,NULL
WMPID787,Val Demings,"DEMINGS, VAL",Val,Demings,F,H2FL08063,S2FL00631,,,0,N00033449,11/3/2020,,,0,0,0,0,0,0,0,,0,N,Black,B,NULL,N
WMPID1604,Val Fredrick,"FREDRICK, VAL DR",Val,Fredrick,F,,S2KY00129,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID180,Valbrun Almonord,"ALMONORD, VALBRUN DR.",Valbrun,Almonord,M,H0GA03074,H0GA03074,,,0,N00046652,11/3/2020,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID1337,Valencia Stovall,"STOVALL, VALENCIA",Valencia,Stovall,F,S0GA00625,H2GA05174,,,0,N00046851,11/3/2020,,,0,0,0,0,0,0,0,,,NULL,Black,B,NULL,NULL
WMPID2128,Valerie Arkoosh,"ARKOOSH, VALERIE",Valerie,Arkoosh,F,,S2PA00463,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID3128,Valerie Foushee,"FOUSHEE, VALERIE",Valerie,Foushee,F,,H2NC06114,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,Black,B,NULL,NULL
WMPID4342,Valerie Hoyle,"HOYLE, VALERIE",Valerie,Hoyle,F,,H2OR04095,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID3855,Valerie Mccray,"MCCRAY, VALERIE L DR",Valerie,Mccray,F,,S2IN00166,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,Black,B,NULL,NULL
WMPID226,Valerie Ramirez Mukherjee,"MUKHERJEE, VALERIE RAMIREZ",Valerie Ramirez,Mukherjee,F,H0IL10351,,,,0,N00044705,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID1241,Van Taylor,"TAYLOR, NICHOLAS V.",Van,Taylor,M,H8TX03123,H8TX03123,,,0,N00027709,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID359,Vance Patrick,"PATRICK, VANCE",Vance,Patrick,M,H0MI14255,,,,0,N00046556,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID1205,Vanessa Enoch,"ENOCH, VANESSA",Vanessa,Enoch,F,H8OH08097,H8OH08097,,,0,N00042480,11/3/2020,,,0,0,0,0,0,0,0,,0,N,Black,B,NULL,N
WMPID4684,Vanessa Fajans-Turner,"FAJANS-TURNER, VANESSA",Vanessa,Fajans-Turner,F,,H2NY22196,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID4808,Vanessa Hoffman,"HOFFMAN, VANESSA",Vanessa,Hoffman,F,,H0MD05241,,,0,,6/28/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID2589,Vanessa Tijerina,"TIJERINA, VANESSA S",Vanessa,Tijerina,F,,H6TX15220,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID3707,Vangela Churchill,"CHURCHILL, VANGELA",Vangela,Churchill,F,,H2TX15237,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID2078,Vaughan Brandon Brendan Dehart,"DEHART, VAUGHAN BRANDON BRENDAN",Vaughan Brandon Brendan,Dehart,M,,H2AZ04200,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID1755,Vedat Gashi,"GASHI, VEDAT",Vedat,Gashi,M,,H2NY16081,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID1088,Vennia Francois,"FRANCOIS, VENNIA",Vennia,Francois,F,H8FL07088,,,,0,N00042405,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID968,Vernon Buchanan,"BUCHANAN, VERNON",Vern,Buchanan,M,H6FL13148,H6FL13148,,,0,N00027626,11/3/2020,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,N
WMPID4578,Vernon Jones,"JONES, VERNON",Vernon,Jones,M,,H2GA10281,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,Black,B,NULL,NULL
WMPID243,Vernon Moore,"MOORE, VERNON",Vernon,Moore,M,H0IN05300,,,,0,N00045997,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID1138,Verone Thomas,"THOMAS, VERONE",Verone,Thomas,M,H8LA03086,,,,0,N00043019,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID1251,Veronica Escobar,"ESCOBAR, VERONICA",Veronica,Escobar,F,H8TX16109,H8TX16109,,,0,N00041702,11/3/2020,,,0,0,0,0,0,0,0,,1,Y,Hispanic/Latino,H,NULL,N
WMPID1410,Veronica Fernandez,"FERNANDEZ, VERONICA",Veronica,Fernandez,F,S0NJ00258,H2NJ07267,,,0,N00046866,11/3/2020,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID1308,Veronique Bellamy,"BELLAMY, VERONIQUE",Veronique,Bellamy,F,S0CO00583,,,,0,N00045350,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID162,Vic Degrammont,"DEGRAMMONT, VIC",Vic,Degrammont,M,H0FL20153,H2FL20225,,,0,N00046877,11/3/2020,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID1023,Vicente Gonzalez,"GONZALEZ, VICENTE",Vicente,Gonzalez,M,H6TX15162,H6TX15162,,,0,N00038809,11/3/2020,,,0,0,0,0,0,0,0,,1,Y,Hispanic/Latino,H,NULL,N
WMPID3988,Vicki Caldwell Kraft,"KRAFT, VICKI CALDWELL",Vicki Caldwell,Kraft,F,,H2WA03191,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID385,Vicky Hartzler,"HARTZLER, VICKY J",Vicky,Hartzler,F,H0MO04086,S2MO00593,,,0,N00031005,11/3/2020,,,0,0,0,0,0,0,0,,0,n,White,W,NULL,n
WMPID4297,Victor Dunn,"DUNN, VICTOR D",Victor,Dunn,M,,H2TX01161,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,Black,B,NULL,NULL
WMPID2855,Victor Melgoza,"MELGOZA, VICTOR",Victor,Melgoza,M,,H2TX27307,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID4628,Victor Reyes,"REYES, VICTOR",Victor,Reyes,M,,H2NM01177,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID4264,Victor Williams,"WILLIAMS, VICTOR MAGA PROF.",Victor,Williams,M,,S2AL00277,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID511,Victoria Alexander,"ALEXANDER, VICTORIA",Victoria,Alexander,F,H0NY19212,,,,0,N00047245,11/3/2020,,,0,0,0,0,0,0,0,,,,,,,
WMPID2274,Victoria Orgain-Wakewood,"ORGAIN-WAKEWOOD, VICTORIA MRS.",Victoria,Orgain-Wakewood,UNK,,H2ID24012,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,,NULL,,,
WMPID244,Victoria Spartz,"SPARTZ, VICTORIA",Victoria,Spartz,F,H0IN05326,H0IN05326,,,0,N00046537,11/3/2020,,,0,0,0,0,0,0,0,,0,n,White,W,NULL,n
WMPID2603,Victoria Virasingh,"VIRASINGH, VICTORIA",Victoria,Virasingh,F,,H2VA08145,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,1,Y,Hispanic/Latino,H,AP,N
WMPID1787,Vikram Mansharamani,"MANSHARAMANI, VIKRAM",Vikram,Mansharamani,M,,S2NH00272,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,Asian/Pacific Islander,AP,NULL,NULL
WMPID1909,Vimal Patel,"PATEL, VIMAL",Vimal,Patel,M,,H2AL02166,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,Asian/Pacific Islander,AP,NULL,NULL
WMPID5052,Vince Duncan,"DUNCAN, VINCE",Vince,Duncan,M,,H4TX18112,,,,,8/5/2022,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID2621,Vincent Cavaleri,"CAVALERI, VINCENT",Vincent,Cavaleri,M,,H2WA01252,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,0,N,White,W,NULL,NULL
WMPID1557,Vincent Dean Cordova,"CORDOVA, VINCENT DEAN MR JR",Vincent Dean,Cordova,UNK,,H2FL00318,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,,NULL,,,
WMPID2432,Vincent Emauele Fusca,"FUSCA, VINCENT EMAUELE MR",Vincent Emauele,Fusca,UNK,,S2PA00653,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,,NULL,,,
WMPID1984,Vincent Fort,"FORT, VINCENT",Vincent,Fort,M,,H2GA13103,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,0,N,Black,B,NULL,N
WMPID3343,Vincent Gallo,"GALLO, VINCENT",Vincent,Gallo,M,,H2TX26192,,,0,,6/7/2022,,,0,0,0,0,0,0,0,,,NULL,White,W,NULL,NULL
WMPID1507,Vinny Mendoza,"MENDOZA, M.V. (VINNY)",Vinny,Mendoza,M,S6LA00409,S2LA00184,H6LA02173,,0,N00027326,11/3/2020,,,0,0,0,0,0,0,0,,,NULL,NULL,NULL,NULL,NULL
WMPID904,Virginia Foxx,"FOXX, VIRGINIA ANN",Virginia,Foxx,F,H4NC05146,H4NC05146,,,0,N00026166,11/3/2020,,,0,0,0,0,0,0,0,,0,n,White,W,NULL,n
WMPID5216,Vivek H. Murthy,"MURTHY, VIVEK",Vivek,Murthy,M,,,,,,,12/19/2022,,,,,,,0,0,0,public health related,,,Asian/Pacific Islander,,,
